time,mac,strength
2016/08/20 09:10:00,d6:2f:cd:ac:eb:c4,-25
2016/08/20 09:10:00,d6:2f:cd:ac:eb:c4,-25
2016/08/20 09:10:00,d6:2f:cd:ac:eb:c4,-26
2016/08/20 09:10:00,d6:2f:cd:ac:eb:c4,-26
2016/08/20 09:10:00,d6:2f:cd:ac:eb:c4,-27
2016/08/20 09:10:00,d6:2f:cd:ac:eb:c4,-35
2016/08/20 09:10:04,d6:2f:cd:ac:eb:c4,-34
2016/08/20 09:10:05,a8:9f:ba:2f:8e:f5,-14
2016/08/20 09:10:05,a8:9f:ba:2f:8e:f5,-14
2016/08/20 09:10:05,a8:9f:ba:2f:8e:f5,-15
2016/08/20 09:10:05,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:10:05,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:10:05,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:10:05,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:10:05,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:10:05,a8:9f:ba:2f:8e:f5,-22
2016/08/20 09:10:13,d6:2f:cd:ac:eb:c4,-36
2016/08/20 09:10:24,a8:9f:ba:2f:8e:f5,-13
2016/08/20 09:10:24,a8:9f:ba:2f:8e:f5,-14
2016/08/20 09:10:24,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:10:24,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:10:24,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:10:24,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:10:24,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:10:31,aa:58:bd:98:fd:04,-39
2016/08/20 09:10:51,8e:77:58:5f:de:00,-41
2016/08/20 09:11:17,66:b9:2f:be:b8:f2,-42
2016/08/20 09:11:22,a8:9f:ba:2f:8e:f5,-13
2016/08/20 09:11:22,a8:9f:ba:2f:8e:f5,-13
2016/08/20 09:11:22,a8:9f:ba:2f:8e:f5,-15
2016/08/20 09:11:22,a8:9f:ba:2f:8e:f5,-15
2016/08/20 09:11:22,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:11:22,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:11:22,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:11:22,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:11:22,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:11:22,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:11:22,a8:9f:ba:2f:8e:f5,-23
2016/08/20 09:11:23,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:11:32,c4:9a:02:7c:63:05,-32
2016/08/20 09:11:32,c4:9a:02:7c:63:05,-33
2016/08/20 09:11:32,c4:9a:02:7c:63:05,-36
2016/08/20 09:11:44,d8:55:a3:94:6b:06,-38
2016/08/20 09:11:49,00:ee:bd:e9:d9:a7,-46
2016/08/20 09:11:49,00:ee:bd:e9:d9:a7,-51
2016/08/20 09:11:52,c4:9a:02:7c:63:05,-36
2016/08/20 09:11:52,c4:9a:02:7c:63:05,-37
2016/08/20 09:11:52,c4:9a:02:7c:63:05,-37
2016/08/20 09:11:52,c4:9a:02:7c:63:05,-37
2016/08/20 09:11:55,a8:9f:ba:2f:8e:f5,-13
2016/08/20 09:11:55,a8:9f:ba:2f:8e:f5,-13
2016/08/20 09:11:55,a8:9f:ba:2f:8e:f5,-15
2016/08/20 09:11:55,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:11:55,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:11:55,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:11:55,a8:9f:ba:2f:8e:f5,-23
2016/08/20 09:11:56,a8:9f:ba:2f:8e:f5,-15
2016/08/20 09:11:56,a8:9f:ba:2f:8e:f5,-15
2016/08/20 09:11:56,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:11:56,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:11:56,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:11:56,a8:9f:ba:2f:8e:f5,-25
2016/08/20 09:12:03,f4:09:d8:a8:97:d5,-43
2016/08/20 09:12:03,f4:09:d8:a8:97:d5,-43
2016/08/20 09:12:06,a8:9f:ba:2f:8e:f5,-22
2016/08/20 09:12:07,90:b6:86:e6:8e:5c,-33
2016/08/20 09:12:07,90:b6:86:e6:8e:5c,-34
2016/08/20 09:12:07,90:b6:86:e6:8e:5c,-35
2016/08/20 09:12:07,90:b6:86:e6:8e:5c,-35
2016/08/20 09:12:07,90:b6:86:e6:8e:5c,-35
2016/08/20 09:12:07,90:b6:86:e6:8e:5c,-36
2016/08/20 09:12:07,90:b6:86:e6:8e:5c,-36
2016/08/20 09:12:07,90:b6:86:e6:8e:5c,-36
2016/08/20 09:12:07,90:b6:86:e6:8e:5c,-37
2016/08/20 09:12:07,a8:9f:ba:2f:8e:f5,-14
2016/08/20 09:12:07,a8:9f:ba:2f:8e:f5,-15
2016/08/20 09:12:07,a8:9f:ba:2f:8e:f5,-15
2016/08/20 09:12:07,a8:9f:ba:2f:8e:f5,-15
2016/08/20 09:12:07,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:12:07,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:12:24,ec:1f:72:bd:22:1b,-37
2016/08/20 09:12:24,ec:1f:72:bd:22:1b,-42
2016/08/20 09:12:24,ec:1f:72:bd:22:1b,-43
2016/08/20 09:12:24,ec:1f:72:bd:22:1b,-43
2016/08/20 09:12:28,c0:ee:fb:43:30:38,-42
2016/08/20 09:12:28,c0:ee:fb:43:30:38,-42
2016/08/20 09:12:28,c0:ee:fb:43:30:38,-42
2016/08/20 09:12:28,c0:ee:fb:43:30:38,-42
2016/08/20 09:12:28,c0:ee:fb:43:30:38,-42
2016/08/20 09:12:28,c0:ee:fb:43:30:38,-43
2016/08/20 09:12:28,c0:ee:fb:43:30:38,-43
2016/08/20 09:12:28,c0:ee:fb:43:30:38,-43
2016/08/20 09:12:28,c0:ee:fb:43:30:38,-43
2016/08/20 09:12:28,c0:ee:fb:43:30:38,-44
2016/08/20 09:12:28,c0:ee:fb:43:30:38,-44
2016/08/20 09:12:28,c0:ee:fb:43:30:38,-44
2016/08/20 09:12:28,c0:ee:fb:43:30:38,-46
2016/08/20 09:12:28,c0:ee:fb:43:30:38,-46
2016/08/20 09:12:28,c0:ee:fb:43:30:38,-47
2016/08/20 09:12:32,54:9f:13:30:17:ef,-40
2016/08/20 09:12:32,54:9f:13:30:17:ef,-40
2016/08/20 09:12:36,28:e3:47:8f:d7:41,-33
2016/08/20 09:12:36,28:e3:47:8f:d7:41,-34
2016/08/20 09:12:36,5c:70:a3:0c:0b:bc,-42
2016/08/20 09:12:40,28:e3:47:8f:d7:41,-34
2016/08/20 09:12:40,28:e3:47:8f:d7:41,-35
2016/08/20 09:12:40,28:e3:47:8f:d7:41,-35
2016/08/20 09:12:40,28:e3:47:8f:d7:41,-36
2016/08/20 09:12:40,28:e3:47:8f:d7:41,-37
2016/08/20 09:12:40,5c:70:a3:0c:0b:bc,-47
2016/08/20 09:12:40,a8:9f:ba:2f:8e:f5,-13
2016/08/20 09:12:40,a8:9f:ba:2f:8e:f5,-13
2016/08/20 09:12:40,a8:9f:ba:2f:8e:f5,-14
2016/08/20 09:12:40,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:12:40,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:12:40,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:12:40,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:12:40,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:12:40,c0:ee:fb:43:30:38,-42
2016/08/20 09:12:40,c0:ee:fb:43:30:38,-42
2016/08/20 09:12:40,c0:ee:fb:43:30:38,-45
2016/08/20 09:12:40,c0:ee:fb:43:30:38,-46
2016/08/20 09:12:40,c0:ee:fb:43:30:38,-46
2016/08/20 09:12:41,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:12:41,da:a1:19:58:f3:9a,-43
2016/08/20 09:12:42,da:a1:19:58:f3:9a,-42
2016/08/20 09:12:43,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:12:43,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:12:49,32:27:06:da:e2:6c,-45
2016/08/20 09:13:00,a8:9f:ba:2f:8e:f5,-10
2016/08/20 09:13:00,a8:9f:ba:2f:8e:f5,-11
2016/08/20 09:13:00,a8:9f:ba:2f:8e:f5,-11
2016/08/20 09:13:00,a8:9f:ba:2f:8e:f5,-12
2016/08/20 09:13:00,a8:9f:ba:2f:8e:f5,-12
2016/08/20 09:13:00,a8:9f:ba:2f:8e:f5,-13
2016/08/20 09:13:00,a8:9f:ba:2f:8e:f5,-13
2016/08/20 09:13:00,a8:9f:ba:2f:8e:f5,-13
2016/08/20 09:13:00,a8:9f:ba:2f:8e:f5,-13
2016/08/20 09:13:00,a8:9f:ba:2f:8e:f5,-13
2016/08/20 09:13:00,a8:9f:ba:2f:8e:f5,-13
2016/08/20 09:13:00,a8:9f:ba:2f:8e:f5,-14
2016/08/20 09:13:00,a8:9f:ba:2f:8e:f5,-14
2016/08/20 09:13:00,a8:9f:ba:2f:8e:f5,-22
2016/08/20 09:13:00,a8:9f:ba:2f:8e:f5,-22
2016/08/20 09:13:00,b4:74:43:49:c9:e1,-36
2016/08/20 09:13:00,b4:74:43:49:c9:e1,-36
2016/08/20 09:13:00,b4:74:43:49:c9:e1,-36
2016/08/20 09:13:00,b4:74:43:49:c9:e1,-37
2016/08/20 09:13:00,b4:74:43:49:c9:e1,-38
2016/08/20 09:13:00,b4:74:43:49:c9:e1,-40
2016/08/20 09:13:00,b4:74:43:49:c9:e1,-41
2016/08/20 09:13:00,b4:74:43:49:c9:e1,-41
2016/08/20 09:13:00,b4:74:43:49:c9:e1,-42
2016/08/20 09:13:00,b4:74:43:49:c9:e1,-42
2016/08/20 09:13:10,b4:74:43:49:c9:e1,-40
2016/08/20 09:13:10,b4:74:43:49:c9:e1,-41
2016/08/20 09:13:10,b4:74:43:49:c9:e1,-44
2016/08/20 09:13:35,a8:9f:ba:2f:8e:f5,-15
2016/08/20 09:13:35,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:13:35,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:13:35,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:13:35,a8:9f:ba:2f:8e:f5,-19
2016/08/20 09:13:35,a8:9f:ba:2f:8e:f5,-21
2016/08/20 09:13:35,a8:9f:ba:2f:8e:f5,-22
2016/08/20 09:13:35,a8:9f:ba:2f:8e:f5,-22
2016/08/20 09:13:36,da:a1:19:6b:3c:1a,-44
2016/08/20 09:13:36,da:a1:19:6b:3c:1a,-44
2016/08/20 09:13:47,d6:96:1c:71:ac:18,-43
2016/08/20 09:13:49,da:a1:19:0a:ef:84,-45
2016/08/20 09:13:52,28:e3:47:8f:d7:41,-35
2016/08/20 09:13:52,28:e3:47:8f:d7:41,-36
2016/08/20 09:13:55,7c:91:22:e1:d9:d3,-39
2016/08/20 09:13:55,7c:91:22:e1:d9:d3,-39
2016/08/20 09:13:55,7c:91:22:e1:d9:d3,-39
2016/08/20 09:13:55,7c:91:22:e1:d9:d3,-39
2016/08/20 09:13:55,7c:91:22:e1:d9:d3,-40
2016/08/20 09:13:55,7c:91:22:e1:d9:d3,-40
2016/08/20 09:13:55,7c:91:22:e1:d9:d3,-41
2016/08/20 09:13:55,7c:91:22:e1:d9:d3,-41
2016/08/20 09:14:00,7c:91:22:e1:d9:d3,-42
2016/08/20 09:14:00,7c:91:22:e1:d9:d3,-42
2016/08/20 09:14:00,7c:91:22:e1:d9:d3,-42
2016/08/20 09:14:00,7c:91:22:e1:d9:d3,-44
2016/08/20 09:14:00,7c:91:22:e1:d9:d3,-46
2016/08/20 09:14:00,7c:91:22:e1:d9:d3,-46
2016/08/20 09:14:05,a8:9f:ba:2f:8e:f5,-15
2016/08/20 09:14:05,a8:9f:ba:2f:8e:f5,-5
2016/08/20 09:14:05,a8:9f:ba:2f:8e:f5,-5
2016/08/20 09:14:05,a8:9f:ba:2f:8e:f5,-6
2016/08/20 09:14:05,a8:9f:ba:2f:8e:f5,-6
2016/08/20 09:14:05,a8:9f:ba:2f:8e:f5,-6
2016/08/20 09:14:14,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:14:15,28:e3:47:8f:d7:41,-35
2016/08/20 09:14:15,28:e3:47:8f:d7:41,-35
2016/08/20 09:14:15,28:e3:47:8f:d7:41,-35
2016/08/20 09:14:15,28:e3:47:8f:d7:41,-36
2016/08/20 09:14:15,a8:9f:ba:2f:8e:f5,-13
2016/08/20 09:14:15,a8:9f:ba:2f:8e:f5,-14
2016/08/20 09:14:15,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:14:15,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:14:15,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:14:15,a8:9f:ba:2f:8e:f5,-25
2016/08/20 09:14:18,7c:91:22:e1:d9:d3,-43
2016/08/20 09:14:18,7c:91:22:e1:d9:d3,-45
2016/08/20 09:14:24,7c:91:22:e1:d9:d3,-40
2016/08/20 09:14:24,7c:91:22:e1:d9:d3,-40
2016/08/20 09:14:24,7c:91:22:e1:d9:d3,-41
2016/08/20 09:14:24,7c:91:22:e1:d9:d3,-41
2016/08/20 09:14:24,7c:91:22:e1:d9:d3,-43
2016/08/20 09:14:24,7c:91:22:e1:d9:d3,-44
2016/08/20 09:14:25,60:fa:cd:cb:f4:9b,-38
2016/08/20 09:14:30,7c:91:22:e1:d9:d3,-47
2016/08/20 09:14:31,e4:8d:8c:2e:67:32,-44
2016/08/20 09:14:35,60:7e:dd:8f:b9:5c,-44
2016/08/20 09:14:36,7c:91:22:e1:d9:d3,-42
2016/08/20 09:14:36,7c:91:22:e1:d9:d3,-42
2016/08/20 09:14:36,7c:91:22:e1:d9:d3,-43
2016/08/20 09:14:36,7c:91:22:e1:d9:d3,-45
2016/08/20 09:14:36,7c:91:22:e1:d9:d3,-46
2016/08/20 09:14:36,7c:91:22:e1:d9:d3,-46
2016/08/20 09:14:46,ec:1f:72:f7:ff:52,-28
2016/08/20 09:14:46,ec:1f:72:f7:ff:52,-31
2016/08/20 09:14:46,ec:1f:72:f7:ff:52,-31
2016/08/20 09:14:46,ec:1f:72:f7:ff:52,-32
2016/08/20 09:14:46,ec:1f:72:f7:ff:52,-34
2016/08/20 09:14:48,5c:ca:1a:45:d4:60,-45
2016/08/20 09:14:48,7c:91:22:e1:d9:d3,-41
2016/08/20 09:14:48,7c:91:22:e1:d9:d3,-41
2016/08/20 09:14:48,7c:91:22:e1:d9:d3,-41
2016/08/20 09:14:48,7c:91:22:e1:d9:d3,-41
2016/08/20 09:14:48,7c:91:22:e1:d9:d3,-41
2016/08/20 09:14:48,7c:91:22:e1:d9:d3,-43
2016/08/20 09:14:53,ec:1f:72:4c:b2:f9,-35
2016/08/20 09:14:53,ec:1f:72:4c:b2:f9,-35
2016/08/20 09:14:53,ec:1f:72:4c:b2:f9,-35
2016/08/20 09:14:53,ec:1f:72:4c:b2:f9,-38
2016/08/20 09:14:53,ec:1f:72:4c:b2:f9,-38
2016/08/20 09:14:53,ec:1f:72:4c:b2:f9,-38
2016/08/20 09:14:53,ec:1f:72:4c:b2:f9,-39
2016/08/20 09:14:54,7c:91:22:e1:d9:d3,-42
2016/08/20 09:14:54,7c:91:22:e1:d9:d3,-42
2016/08/20 09:14:54,7c:91:22:e1:d9:d3,-45
2016/08/20 09:15:00,b4:74:43:49:c9:e1,-37
2016/08/20 09:15:00,b4:74:43:49:c9:e1,-38
2016/08/20 09:15:00,b4:74:43:49:c9:e1,-39
2016/08/20 09:15:00,b4:74:43:49:c9:e1,-39
2016/08/20 09:15:00,b4:74:43:49:c9:e1,-39
2016/08/20 09:15:00,b4:74:43:49:c9:e1,-39
2016/08/20 09:15:00,b4:74:43:49:c9:e1,-40
2016/08/20 09:15:00,b4:74:43:49:c9:e1,-41
2016/08/20 09:15:02,9c:2a:83:85:07:23,-40
2016/08/20 09:15:02,9c:2a:83:85:07:23,-42
2016/08/20 09:15:04,90:b6:86:e6:8e:5c,-41
2016/08/20 09:15:04,90:b6:86:e6:8e:5c,-43
2016/08/20 09:15:04,90:b6:86:e6:8e:5c,-44
2016/08/20 09:15:04,90:b6:86:e6:8e:5c,-44
2016/08/20 09:15:04,90:b6:86:e6:8e:5c,-44
2016/08/20 09:15:06,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:15:06,a8:9f:ba:2f:8e:f5,-19
2016/08/20 09:15:06,a8:9f:ba:2f:8e:f5,-19
2016/08/20 09:15:06,a8:9f:ba:2f:8e:f5,-20
2016/08/20 09:15:06,a8:9f:ba:2f:8e:f5,-20
2016/08/20 09:15:06,a8:9f:ba:2f:8e:f5,-21
2016/08/20 09:15:06,a8:9f:ba:2f:8e:f5,-21
2016/08/20 09:15:06,a8:9f:ba:2f:8e:f5,-22
2016/08/20 09:15:06,a8:9f:ba:2f:8e:f5,-22
2016/08/20 09:15:06,a8:9f:ba:2f:8e:f5,-22
2016/08/20 09:15:06,a8:9f:ba:2f:8e:f5,-31
2016/08/20 09:15:20,28:e3:47:8f:d7:41,-32
2016/08/20 09:15:21,28:e3:47:8f:d7:41,-32
2016/08/20 09:15:21,28:e3:47:8f:d7:41,-32
2016/08/20 09:15:21,28:e3:47:8f:d7:41,-33
2016/08/20 09:15:21,28:e3:47:8f:d7:41,-33
2016/08/20 09:15:21,28:e3:47:8f:d7:41,-34
2016/08/20 09:15:29,a8:9f:ba:2f:8e:f5,-18
2016/08/20 09:15:29,a8:9f:ba:2f:8e:f5,-19
2016/08/20 09:15:29,a8:9f:ba:2f:8e:f5,-19
2016/08/20 09:15:29,a8:9f:ba:2f:8e:f5,-19
2016/08/20 09:15:29,a8:9f:ba:2f:8e:f5,-29
2016/08/20 09:15:29,ac:5f:3e:dd:ed:83,-29
2016/08/20 09:15:29,ac:5f:3e:dd:ed:83,-30
2016/08/20 09:15:29,ac:5f:3e:dd:ed:83,-30
2016/08/20 09:15:29,ac:5f:3e:dd:ed:83,-30
2016/08/20 09:15:29,ac:5f:3e:dd:ed:83,-32
2016/08/20 09:15:29,ac:5f:3e:dd:ed:83,-32
2016/08/20 09:15:29,ac:5f:3e:dd:ed:83,-32
2016/08/20 09:15:29,ac:5f:3e:dd:ed:83,-32
2016/08/20 09:15:29,ac:5f:3e:dd:ed:83,-33
2016/08/20 09:15:29,ac:5f:3e:dd:ed:83,-33
2016/08/20 09:15:29,ac:5f:3e:dd:ed:83,-33
2016/08/20 09:15:29,ac:5f:3e:dd:ed:83,-33
2016/08/20 09:15:38,a8:9f:ba:2f:8e:f5,-14
2016/08/20 09:15:38,a8:9f:ba:2f:8e:f5,-14
2016/08/20 09:15:38,a8:9f:ba:2f:8e:f5,-14
2016/08/20 09:15:38,a8:9f:ba:2f:8e:f5,-15
2016/08/20 09:15:38,a8:9f:ba:2f:8e:f5,-15
2016/08/20 09:15:38,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:15:38,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:15:38,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:15:38,a8:9f:ba:2f:8e:f5,-16
2016/08/20 09:15:38,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:15:38,a8:9f:ba:2f:8e:f5,-17
2016/08/20 09:15:38,a8:9f:ba:2f:8e:f5,-21
2016/08/20 09:15:39,7c:91:22:e1:d9:d3,-41
2016/08/20 09:15:39,7c:91:22:e1:d9:d3,-42
2016/08/20 09:15:39,7c:91:22:e1:d9:d3,-42
2016/08/20 09:15:39,7c:91:22:e1:d9:d3,-43
2016/08/20 09:15:39,7c:91:22:e1:d9:d3,-43
2016/08/20 09:15:39,7c:91:22:e1:d9:d3,-45
2016/08/20 09:15:43,1c:67:58:63:24:aa,-42
2016/08/20 09:15:43,1c:67:58:63:24:aa,-47
2016/08/20 09:15:44,7c:91:22:e1:d9:d3,-39
2016/08/20 09:15:44,7c:91:22:e1:d9:d3,-39
2016/08/20 09:15:44,7c:91:22:e1:d9:d3,-39
2016/08/20 09:15:44,7c:91:22:e1:d9:d3,-40
2016/08/20 09:15:44,7c:91:22:e1:d9:d3,-41
2016/08/20 09:15:44,7c:91:22:e1:d9:d3,-41
2016/08/20 09:15:44,7c:91:22:e1:d9:d3,-42
2016/08/20 09:15:44,7c:91:22:e1:d9:d3,-42
2016/08/20 09:15:51,ac:5f:3e:21:36:92,-42
2016/08/20 09:15:51,ac:5f:3e:21:36:92,-46
2016/08/20 09:15:57,a8:9f:ba:2f:8e:f5,-12
2016/08/20 09:15:57,a8:9f:ba:2f:8e:f5,-12
2016/08/20 09:15:57,a8:9f:ba:2f:8e:f5,-12
2016/08/20 09:15:57,a8:9f:ba:2f:8e:f5,-13
2016/08/20 09:15:57,a8:9f:ba:2f:8e:f5,-15
2016/08/20 09:15:57,a8:9f:ba:2f:8e:f5,-15
2016/08/20 09:15:57,a8:9f:ba:2f:8e:f5,-15
2016/08/20 09:15:57,a8:9f:ba:2f:8e:f5,-22
2016/08/20 09:15:57,ec:1f:72:4c:b2:f9,-40
2016/08/20 09:15:57,ec:1f:72:4c:b2:f9,-40
2016/08/20 09:15:57,ec:1f:72:4c:b2:f9,-41
2016/08/20 09:15:58,1c:67:58:63:24:aa,-49
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-14
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-14
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-15
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-15
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-15
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-16
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-2
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-3
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-3
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-3
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-3
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-3
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-3
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-4
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-4
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-4
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-4
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-4
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-4
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-4
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-4
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-4
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-4
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-4
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-4
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-5
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-6
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-7
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-7
2016/08/20 09:15:59,ac:bc:32:8e:8c:4f,-7
