time,mac,strength
2016/08/20 09:07:00,8c:7c:92:53:35:de,-35
2016/08/20 09:07:00,ec:9b:f3:90:85:7f,-43
2016/08/20 09:07:00,ec:9b:f3:90:85:7f,-44
2016/08/20 09:07:01,5c:70:a3:5a:ad:46,-43
2016/08/20 09:07:02,70:3e:ac:52:a9:1e,-36
2016/08/20 09:07:02,70:3e:ac:52:a9:1e,-37
2016/08/20 09:07:03,24:df:6a:2a:fc:1a,-41
2016/08/20 09:07:03,c2:c0:9e:24:b6:73,-31
2016/08/20 09:07:03,c2:c0:9e:24:b6:73,-33
2016/08/20 09:07:03,c2:c0:9e:24:b6:73,-35
2016/08/20 09:07:03,c2:c0:9e:24:b6:73,-36
2016/08/20 09:07:03,c2:c0:9e:24:b6:73,-39
2016/08/20 09:07:03,c4:9a:02:43:f3:b4,-33
2016/08/20 09:07:03,c4:9a:02:43:f3:b4,-33
2016/08/20 09:07:03,c4:9a:02:43:f3:b4,-34
2016/08/20 09:07:03,c4:9a:02:43:f3:b4,-34
2016/08/20 09:07:03,c4:9a:02:43:f3:b4,-34
2016/08/20 09:07:03,c4:9a:02:43:f3:b4,-34
2016/08/20 09:07:03,c4:9a:02:43:f3:b4,-34
2016/08/20 09:07:03,c4:9a:02:43:f3:b4,-35
2016/08/20 09:07:03,c4:9a:02:43:f3:b4,-35
2016/08/20 09:07:03,c4:9a:02:43:f3:b4,-36
2016/08/20 09:07:03,c4:9a:02:43:f3:b4,-36
2016/08/20 09:07:03,c4:9a:02:43:f3:b4,-36
2016/08/20 09:07:03,e8:50:8b:e3:e4:27,-34
2016/08/20 09:07:03,e8:50:8b:e3:e4:27,-37
2016/08/20 09:07:03,e8:50:8b:e3:e4:27,-40
2016/08/20 09:07:04,36:83:ed:bb:2c:c1,-38
2016/08/20 09:07:04,d6:9b:8c:62:3d:66,-34
2016/08/20 09:07:04,d6:9b:8c:62:3d:66,-36
2016/08/20 09:07:05,2c:5b:b8:49:72:fd,-42
2016/08/20 09:07:05,2e:e5:7b:dd:ef:28,-37
2016/08/20 09:07:05,a4:e4:b8:4a:fa:fa,-33
2016/08/20 09:07:05,a4:e4:b8:4a:fa:fa,-35
2016/08/20 09:07:05,a4:e4:b8:4a:fa:fa,-35
2016/08/20 09:07:05,a4:e4:b8:4a:fa:fa,-39
2016/08/20 09:07:06,5c:70:a3:5a:ad:46,-38
2016/08/20 09:07:06,5c:70:a3:5a:ad:46,-39
2016/08/20 09:07:06,5c:70:a3:5a:ad:46,-40
2016/08/20 09:07:06,70:3e:ac:52:a9:1e,-33
2016/08/20 09:07:06,70:3e:ac:52:a9:1e,-33
2016/08/20 09:07:06,70:3e:ac:52:a9:1e,-34
2016/08/20 09:07:06,70:3e:ac:52:a9:1e,-36
2016/08/20 09:07:06,92:f7:4b:c5:f4:f6,-43
2016/08/20 09:07:07,5a:7b:5f:78:61:36,-42
2016/08/20 09:07:07,e4:90:7e:e6:f1:fe,-41
2016/08/20 09:07:07,e4:90:7e:e6:f1:fe,-44
2016/08/20 09:07:08,34:23:ba:a2:50:8e,-43
2016/08/20 09:07:08,34:23:ba:a2:50:8e,-43
2016/08/20 09:07:08,34:23:ba:a2:50:8e,-45
2016/08/20 09:07:08,c4:9a:02:43:f3:b4,-35
2016/08/20 09:07:08,c4:9a:02:43:f3:b4,-35
2016/08/20 09:07:08,c4:9a:02:43:f3:b4,-35
2016/08/20 09:07:08,c4:9a:02:43:f3:b4,-39
2016/08/20 09:07:08,c4:9a:02:43:f3:b4,-39
2016/08/20 09:07:08,c4:9a:02:43:f3:b4,-40
2016/08/20 09:07:08,c4:9a:02:43:f3:b4,-40
2016/08/20 09:07:08,c4:9a:02:43:f3:b4,-42
2016/08/20 09:07:09,34:23:ba:30:86:92,-42
2016/08/20 09:07:09,34:23:ba:30:86:92,-43
2016/08/20 09:07:09,34:23:ba:a2:50:8e,-41
2016/08/20 09:07:09,34:23:ba:a2:50:8e,-44
2016/08/20 09:07:09,34:23:ba:a2:50:8e,-45
2016/08/20 09:07:09,4c:66:41:a0:06:82,-47
2016/08/20 09:07:09,92:f7:4b:c5:f4:f6,-39
2016/08/20 09:07:10,00:1a:73:89:f3:c4,-43
2016/08/20 09:07:10,00:1a:73:89:f3:c4,-44
2016/08/20 09:07:10,1c:99:4c:b9:64:83,-45
2016/08/20 09:07:10,26:4c:93:39:2d:7c,-36
2016/08/20 09:07:10,5c:95:ae:ea:42:80,-31
2016/08/20 09:07:10,5c:95:ae:ea:42:80,-33
2016/08/20 09:07:10,5c:95:ae:ea:42:80,-33
2016/08/20 09:07:10,70:3e:ac:52:a9:1e,-32
2016/08/20 09:07:10,70:3e:ac:52:a9:1e,-34
2016/08/20 09:07:10,70:3e:ac:52:a9:1e,-35
2016/08/20 09:07:10,70:3e:ac:52:a9:1e,-37
2016/08/20 09:07:11,34:23:ba:fc:22:26,-45
2016/08/20 09:07:12,14:32:d1:6d:be:0f,-44
2016/08/20 09:07:12,14:32:d1:6d:be:0f,-44
2016/08/20 09:07:12,14:32:d1:6d:be:0f,-44
2016/08/20 09:07:12,14:32:d1:6d:be:0f,-45
2016/08/20 09:07:12,1a:66:05:10:14:cf,-37
2016/08/20 09:07:12,1a:66:05:10:14:cf,-38
2016/08/20 09:07:12,8a:ed:e7:0a:c1:3a,-38
2016/08/20 09:07:12,8a:ed:e7:0a:c1:3a,-39
2016/08/20 09:07:12,c2:c0:9e:24:b6:73,-38
2016/08/20 09:07:12,c2:c0:9e:24:b6:73,-39
2016/08/20 09:07:12,ec:1f:72:db:dc:a5,-43
2016/08/20 09:07:12,ec:1f:72:db:dc:a5,-44
2016/08/20 09:07:12,ec:1f:72:db:dc:a5,-44
2016/08/20 09:07:13,1c:99:4c:fb:9b:77,-39
2016/08/20 09:07:13,1c:99:4c:fb:9b:77,-39
2016/08/20 09:07:13,1c:99:4c:fb:9b:77,-41
2016/08/20 09:07:13,1c:99:4c:fb:9b:77,-41
2016/08/20 09:07:13,78:f8:82:b9:1e:8f,-33
2016/08/20 09:07:13,78:f8:82:b9:1e:8f,-35
2016/08/20 09:07:13,92:f7:4b:c5:f4:f6,-48
2016/08/20 09:07:13,a4:e4:b8:4a:fa:fa,-25
2016/08/20 09:07:13,a4:e4:b8:4a:fa:fa,-26
2016/08/20 09:07:13,a4:e4:b8:4a:fa:fa,-26
2016/08/20 09:07:13,a4:e4:b8:4a:fa:fa,-27
2016/08/20 09:07:13,a4:e4:b8:4a:fa:fa,-28
2016/08/20 09:07:13,a4:e4:b8:4a:fa:fa,-28
2016/08/20 09:07:13,c2:c0:9e:24:b6:73,-37
2016/08/20 09:07:13,c2:c0:9e:24:b6:73,-37
2016/08/20 09:07:14,70:3e:ac:52:a9:1e,-31
2016/08/20 09:07:14,70:3e:ac:52:a9:1e,-31
2016/08/20 09:07:14,70:3e:ac:52:a9:1e,-33
2016/08/20 09:07:14,70:3e:ac:52:a9:1e,-33
2016/08/20 09:07:14,70:3e:ac:52:a9:1e,-33
2016/08/20 09:07:14,78:f8:82:b9:1e:8f,-36
2016/08/20 09:07:14,78:f8:82:b9:1e:8f,-36
2016/08/20 09:07:14,78:f8:82:b9:1e:8f,-39
2016/08/20 09:07:14,e8:50:8b:e3:e4:27,-31
2016/08/20 09:07:14,e8:50:8b:e3:e4:27,-33
2016/08/20 09:07:14,e8:50:8b:e3:e4:27,-34
2016/08/20 09:07:15,2e:e5:7b:dd:ef:28,-32
2016/08/20 09:07:15,2e:e5:7b:dd:ef:28,-33
2016/08/20 09:07:15,5a:7b:5f:78:61:36,-44
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-31
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-31
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-32
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-35
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-35
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-36
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-36
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-36
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-36
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-36
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-36
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-36
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-36
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-36
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-36
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-37
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-37
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-37
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-37
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-37
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-37
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-37
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-37
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-37
2016/08/20 09:07:15,ec:35:86:e7:55:e0,-38
2016/08/20 09:07:16,18:89:5b:b9:5f:a6,-42
2016/08/20 09:07:16,18:89:5b:b9:5f:a6,-44
2016/08/20 09:07:16,18:89:5b:b9:5f:a6,-46
2016/08/20 09:07:16,5c:70:a3:5a:ad:46,-40
2016/08/20 09:07:16,5c:70:a3:5a:ad:46,-44
2016/08/20 09:07:16,ec:35:86:e7:55:e0,-41
2016/08/20 09:07:17,d6:9b:8c:62:3d:66,-36
2016/08/20 09:07:17,f4:09:d8:96:2d:a6,-36
2016/08/20 09:07:18,da:a1:19:5e:70:6b,-37
2016/08/20 09:07:18,da:a1:19:5e:70:6b,-37
2016/08/20 09:07:18,f4:09:d8:96:2d:a6,-32
2016/08/20 09:07:18,f4:09:d8:96:2d:a6,-32
2016/08/20 09:07:18,f4:09:d8:96:2d:a6,-33
2016/08/20 09:07:18,f4:09:d8:96:2d:a6,-33
2016/08/20 09:07:18,f4:09:d8:96:2d:a6,-36
2016/08/20 09:07:18,f4:09:d8:96:2d:a6,-39
2016/08/20 09:07:18,f6:71:92:b2:0b:18,-42
2016/08/20 09:07:19,78:f8:82:b9:1e:8f,-35
2016/08/20 09:07:19,78:f8:82:b9:1e:8f,-39
2016/08/20 09:07:19,78:f8:82:b9:1e:8f,-42
2016/08/20 09:07:20,a8:96:8a:dc:14:97,-41
2016/08/20 09:07:22,60:e3:ac:f2:5a:6c,-39
2016/08/20 09:07:22,6e:04:da:86:4a:ff,-37
2016/08/20 09:07:22,6e:04:da:86:4a:ff,-39
2016/08/20 09:07:22,70:3e:ac:52:a9:1e,-33
2016/08/20 09:07:22,70:3e:ac:52:a9:1e,-33
2016/08/20 09:07:22,70:3e:ac:52:a9:1e,-33
2016/08/20 09:07:22,70:3e:ac:52:a9:1e,-34
2016/08/20 09:07:22,a8:9f:ba:4a:77:57,-43
2016/08/20 09:07:22,a8:9f:ba:4a:77:57,-43
2016/08/20 09:07:22,a8:9f:ba:4a:77:57,-43
2016/08/20 09:07:22,cc:3a:61:24:4b:b4,-42
2016/08/20 09:07:22,cc:3a:61:24:4b:b4,-45
2016/08/20 09:07:22,e4:90:7e:e6:f1:fe,-41
2016/08/20 09:07:22,e4:90:7e:e6:f1:fe,-42
2016/08/20 09:07:22,f2:ec:9b:2b:c8:59,-35
2016/08/20 09:07:22,f2:ec:9b:2b:c8:59,-35
2016/08/20 09:07:22,f2:ec:9b:2b:c8:59,-35
2016/08/20 09:07:22,f2:ec:9b:2b:c8:59,-36
2016/08/20 09:07:22,f2:ec:9b:2b:c8:59,-40
2016/08/20 09:07:23,60:e3:ac:f2:5a:6c,-39
2016/08/20 09:07:23,60:e3:ac:f2:5a:6c,-39
2016/08/20 09:07:23,60:e3:ac:f2:5a:6c,-39
2016/08/20 09:07:23,60:e3:ac:f2:5a:6c,-40
2016/08/20 09:07:23,60:e3:ac:f2:5a:6c,-41
2016/08/20 09:07:23,60:e3:ac:f2:5a:6c,-42
2016/08/20 09:07:23,80:65:6d:05:2f:b1,-26
2016/08/20 09:07:23,80:65:6d:05:2f:b1,-26
2016/08/20 09:07:23,80:65:6d:05:2f:b1,-30
2016/08/20 09:07:23,80:65:6d:05:2f:b1,-31
2016/08/20 09:07:23,80:65:6d:05:2f:b1,-31
2016/08/20 09:07:23,80:65:6d:05:2f:b1,-36
2016/08/20 09:07:24,42:57:08:4d:0a:74,-22
2016/08/20 09:07:24,42:57:08:4d:0a:74,-23
2016/08/20 09:07:24,42:57:08:4d:0a:74,-26
2016/08/20 09:07:25,2e:e5:7b:dd:ef:28,-42
2016/08/20 09:07:25,f4:09:d8:42:80:6b,-37
2016/08/20 09:07:25,f4:09:d8:42:80:6b,-45
2016/08/20 09:07:27,18:89:5b:b9:5f:a6,-40
2016/08/20 09:07:27,18:89:5b:b9:5f:a6,-41
2016/08/20 09:07:27,18:89:5b:b9:5f:a6,-42
2016/08/20 09:07:27,18:89:5b:b9:5f:a6,-43
2016/08/20 09:07:27,18:89:5b:b9:5f:a6,-46
2016/08/20 09:07:27,8a:f3:db:2c:71:34,-35
2016/08/20 09:07:27,c2:c0:9e:24:b6:73,-37
2016/08/20 09:07:28,42:57:08:4d:0a:74,-24
2016/08/20 09:07:28,42:57:08:4d:0a:74,-25
2016/08/20 09:07:28,42:57:08:4d:0a:74,-26
2016/08/20 09:07:28,60:e3:ac:f2:5a:6c,-45
2016/08/20 09:07:28,60:e3:ac:f2:5a:6c,-45
2016/08/20 09:07:28,60:e3:ac:f2:5a:6c,-47
2016/08/20 09:07:28,60:e3:ac:f2:5a:6c,-47
2016/08/20 09:07:28,60:e3:ac:f2:5a:6c,-48
2016/08/20 09:07:28,c4:9a:02:43:f3:b4,-40
2016/08/20 09:07:28,c4:9a:02:43:f3:b4,-42
2016/08/20 09:07:28,c4:9a:02:43:f3:b4,-42
2016/08/20 09:07:28,c4:9a:02:43:f3:b4,-42
2016/08/20 09:07:28,c4:9a:02:43:f3:b4,-43
2016/08/20 09:07:28,c4:9a:02:43:f3:b4,-44
2016/08/20 09:07:28,c4:9a:02:43:f3:b4,-44
2016/08/20 09:07:28,c4:9a:02:43:f3:b4,-46
2016/08/20 09:07:28,f4:09:d8:96:2d:a6,-34
2016/08/20 09:07:28,f4:09:d8:96:2d:a6,-34
2016/08/20 09:07:28,f4:09:d8:96:2d:a6,-39
2016/08/20 09:07:28,f4:09:d8:96:2d:a6,-40
2016/08/20 09:07:28,f4:09:d8:96:2d:a6,-40
2016/08/20 09:07:28,f4:09:d8:96:2d:a6,-41
2016/08/20 09:07:29,64:89:9a:9d:f9:f0,-43
2016/08/20 09:07:30,30:10:e4:40:56:69,-29
2016/08/20 09:07:30,30:10:e4:40:56:69,-29
2016/08/20 09:07:30,30:10:e4:40:56:69,-29
2016/08/20 09:07:30,30:10:e4:40:56:69,-29
2016/08/20 09:07:30,30:10:e4:40:56:69,-29
2016/08/20 09:07:30,30:10:e4:40:56:69,-29
2016/08/20 09:07:30,70:3e:ac:52:a9:1e,-32
2016/08/20 09:07:30,70:3e:ac:52:a9:1e,-33
2016/08/20 09:07:30,70:3e:ac:52:a9:1e,-36
2016/08/20 09:07:30,70:3e:ac:52:a9:1e,-39
2016/08/20 09:07:30,d6:01:c7:ad:fa:fd,-44
2016/08/20 09:07:30,fc:c2:de:ca:17:43,-37
2016/08/20 09:07:30,fc:c2:de:ca:17:43,-38
2016/08/20 09:07:30,fc:c2:de:ca:17:43,-38
2016/08/20 09:07:30,fc:c2:de:ca:17:43,-43
2016/08/20 09:07:31,06:2b:c8:9c:57:d8,-44
2016/08/20 09:07:31,64:76:ba:f3:89:70,-44
2016/08/20 09:07:31,a4:e4:b8:4a:fa:fa,-40
2016/08/20 09:07:31,a4:e4:b8:4a:fa:fa,-41
2016/08/20 09:07:31,a4:e4:b8:4a:fa:fa,-44
2016/08/20 09:07:32,90:18:7c:05:51:5f,-32
2016/08/20 09:07:32,90:18:7c:05:51:5f,-32
2016/08/20 09:07:32,90:18:7c:05:51:5f,-32
2016/08/20 09:07:32,90:18:7c:05:51:5f,-32
2016/08/20 09:07:32,90:18:7c:05:51:5f,-33
2016/08/20 09:07:32,90:18:7c:05:51:5f,-33
2016/08/20 09:07:32,90:18:7c:05:51:5f,-36
2016/08/20 09:07:32,90:18:7c:05:51:5f,-36
2016/08/20 09:07:32,90:18:7c:05:51:5f,-37
2016/08/20 09:07:32,90:18:7c:05:51:5f,-37
2016/08/20 09:07:32,90:18:7c:05:51:5f,-38
2016/08/20 09:07:33,1c:99:4c:fb:9b:77,-38
2016/08/20 09:07:34,28:5a:eb:50:1b:03,-40
2016/08/20 09:07:34,28:5a:eb:50:1b:03,-41
2016/08/20 09:07:34,28:5a:eb:50:1b:03,-48
2016/08/20 09:07:34,e8:50:8b:e3:e4:27,-26
2016/08/20 09:07:34,e8:50:8b:e3:e4:27,-28
2016/08/20 09:07:34,e8:50:8b:e3:e4:27,-28
2016/08/20 09:07:34,e8:50:8b:e3:e4:27,-29
2016/08/20 09:07:34,e8:50:8b:e3:e4:27,-29
2016/08/20 09:07:34,e8:50:8b:e3:e4:27,-32
2016/08/20 09:07:35,06:2b:c8:9c:57:d8,-38
2016/08/20 09:07:35,06:2b:c8:9c:57:d8,-43
2016/08/20 09:07:35,2e:e5:7b:dd:ef:28,-27
2016/08/20 09:07:35,2e:e5:7b:dd:ef:28,-31
2016/08/20 09:07:35,2e:e5:7b:dd:ef:28,-34
2016/08/20 09:07:35,d6:9b:8c:62:3d:66,-32
2016/08/20 09:07:35,d6:9b:8c:62:3d:66,-37
2016/08/20 09:07:36,40:88:05:bb:60:6a,-43
2016/08/20 09:07:36,40:88:05:bb:60:6a,-47
2016/08/20 09:07:36,ac:fd:ec:6c:77:56,-44
2016/08/20 09:07:36,ac:fd:ec:6c:77:56,-46
2016/08/20 09:07:36,d6:ff:eb:e6:dd:eb,-39
2016/08/20 09:07:37,0e:6f:dc:a5:c5:02,-34
2016/08/20 09:07:37,0e:6f:dc:a5:c5:02,-35
2016/08/20 09:07:38,06:2b:c8:9c:57:d8,-37
2016/08/20 09:07:38,06:2b:c8:9c:57:d8,-42
2016/08/20 09:07:38,12:82:45:6c:0b:8a,-42
2016/08/20 09:07:38,60:e3:ac:f2:5a:6c,-43
2016/08/20 09:07:38,60:e3:ac:f2:5a:6c,-45
2016/08/20 09:07:38,60:e3:ac:f2:5a:6c,-45
2016/08/20 09:07:38,70:3e:ac:52:a9:1e,-30
2016/08/20 09:07:38,70:3e:ac:52:a9:1e,-30
2016/08/20 09:07:38,70:3e:ac:52:a9:1e,-30
2016/08/20 09:07:38,70:3e:ac:52:a9:1e,-33
2016/08/20 09:07:38,70:3e:ac:52:a9:1e,-36
2016/08/20 09:07:38,88:c9:d0:b7:ef:21,-43
2016/08/20 09:07:38,88:c9:d0:b7:ef:21,-47
2016/08/20 09:07:38,a6:90:69:c4:92:23,-43
2016/08/20 09:07:38,ec:9b:f3:40:49:22,-41
2016/08/20 09:07:38,ec:9b:f3:40:49:22,-43
2016/08/20 09:07:39,8e:cb:f9:8f:ce:56,-16
2016/08/20 09:07:39,8e:cb:f9:8f:ce:56,-19
2016/08/20 09:07:39,8e:cb:f9:8f:ce:56,-22
2016/08/20 09:07:39,a8:9f:ba:4a:77:57,-33
2016/08/20 09:07:39,a8:9f:ba:4a:77:57,-33
2016/08/20 09:07:39,a8:9f:ba:4a:77:57,-33
2016/08/20 09:07:39,a8:9f:ba:4a:77:57,-33
2016/08/20 09:07:39,a8:9f:ba:4a:77:57,-34
2016/08/20 09:07:39,a8:9f:ba:4a:77:57,-34
2016/08/20 09:07:40,1c:99:4c:b9:64:83,-40
2016/08/20 09:07:40,1c:99:4c:b9:64:83,-40
2016/08/20 09:07:40,34:23:ba:a2:50:8e,-42
2016/08/20 09:07:40,34:23:ba:a2:50:8e,-44
2016/08/20 09:07:40,62:91:7d:de:93:41,-31
2016/08/20 09:07:40,62:91:7d:de:93:41,-31
2016/08/20 09:07:40,62:91:7d:de:93:41,-31
2016/08/20 09:07:40,62:91:7d:de:93:41,-33
2016/08/20 09:07:40,62:91:7d:de:93:41,-33
2016/08/20 09:07:40,8c:bf:a6:3c:05:af,-40
2016/08/20 09:07:40,8c:bf:a6:3c:05:af,-40
2016/08/20 09:07:40,8c:bf:a6:3c:05:af,-40
2016/08/20 09:07:40,8c:bf:a6:3c:05:af,-41
2016/08/20 09:07:40,8c:bf:a6:3c:05:af,-43
2016/08/20 09:07:40,8e:cb:f9:8f:ce:56,-16
2016/08/20 09:07:40,8e:cb:f9:8f:ce:56,-18
2016/08/20 09:07:40,8e:cb:f9:8f:ce:56,-19
2016/08/20 09:07:40,94:01:c2:be:66:2f,-44
2016/08/20 09:07:40,ac:fd:ec:6c:77:56,-43
2016/08/20 09:07:40,f0:d1:a9:af:71:e1,-39
2016/08/20 09:07:40,fe:52:fd:2b:f8:01,-38
2016/08/20 09:07:42,06:2b:c8:9c:57:d8,-42
2016/08/20 09:07:42,06:2b:c8:9c:57:d8,-45
2016/08/20 09:07:42,4c:66:41:1a:2f:94,-42
2016/08/20 09:07:42,7a:fd:bc:43:01:dd,-40
2016/08/20 09:07:42,f0:d1:a9:af:71:e1,-35
2016/08/20 09:07:42,f0:d1:a9:af:71:e1,-35
2016/08/20 09:07:43,18:89:5b:b9:5f:a6,-41
2016/08/20 09:07:43,18:89:5b:b9:5f:a6,-43
2016/08/20 09:07:43,18:89:5b:b9:5f:a6,-44
2016/08/20 09:07:43,18:89:5b:b9:5f:a6,-44
2016/08/20 09:07:43,62:91:7d:de:93:41,-36
2016/08/20 09:07:43,62:91:7d:de:93:41,-38
2016/08/20 09:07:43,62:91:7d:de:93:41,-38
2016/08/20 09:07:43,ec:35:86:76:f0:53,-28
2016/08/20 09:07:43,ec:35:86:76:f0:53,-35
2016/08/20 09:07:43,ec:35:86:76:f0:53,-38
2016/08/20 09:07:43,f0:d1:a9:af:71:e1,-34
2016/08/20 09:07:43,f0:d1:a9:af:71:e1,-34
2016/08/20 09:07:43,f0:d1:a9:af:71:e1,-34
2016/08/20 09:07:43,f0:d1:a9:af:71:e1,-35
2016/08/20 09:07:43,f0:d1:a9:af:71:e1,-35
2016/08/20 09:07:43,f0:d1:a9:af:71:e1,-37
2016/08/20 09:07:43,f4:09:d8:42:80:6b,-35
2016/08/20 09:07:43,f4:09:d8:42:80:6b,-35
2016/08/20 09:07:43,f4:09:d8:42:80:6b,-40
2016/08/20 09:07:43,fe:e1:07:36:f9:fb,-47
2016/08/20 09:07:44,18:89:5b:b9:5f:a6,-43
2016/08/20 09:07:44,18:89:5b:b9:5f:a6,-46
2016/08/20 09:07:44,62:b2:a4:7a:99:5f,-33
2016/08/20 09:07:44,62:b2:a4:7a:99:5f,-34
2016/08/20 09:07:44,62:b2:a4:7a:99:5f,-35
2016/08/20 09:07:44,62:b2:a4:7a:99:5f,-35
2016/08/20 09:07:44,62:b2:a4:7a:99:5f,-37
2016/08/20 09:07:44,fe:52:fd:2b:f8:01,-43
2016/08/20 09:07:45,2e:e5:7b:dd:ef:28,-39
2016/08/20 09:07:46,24:df:6a:2a:fc:1a,-44
2016/08/20 09:07:46,24:df:6a:2a:fc:1a,-47
2016/08/20 09:07:46,ba:05:92:72:46:4b,-40
2016/08/20 09:07:47,00:73:e0:6c:f1:87,-47
2016/08/20 09:07:47,10:a5:d0:47:bd:fc,-45
2016/08/20 09:07:47,24:df:6a:2a:fc:1a,-43
2016/08/20 09:07:47,c2:c0:9e:24:b6:73,-43
2016/08/20 09:07:47,c2:c0:9e:24:b6:73,-43
2016/08/20 09:07:47,f4:09:d8:96:2d:a6,-43
2016/08/20 09:07:47,f8:a9:d0:41:d5:81,-35
2016/08/20 09:07:47,f8:a9:d0:41:d5:81,-35
2016/08/20 09:07:47,f8:a9:d0:41:d5:81,-37
2016/08/20 09:07:48,5a:7b:5f:78:61:36,-47
2016/08/20 09:07:48,62:b2:a4:7a:99:5f,-37
2016/08/20 09:07:48,62:b2:a4:7a:99:5f,-40
2016/08/20 09:07:48,62:b2:a4:7a:99:5f,-40
2016/08/20 09:07:49,8e:72:fe:63:5f:6a,-24
2016/08/20 09:07:49,8e:72:fe:63:5f:6a,-26
2016/08/20 09:07:49,8e:72:fe:63:5f:6a,-29
2016/08/20 09:07:49,ac:fd:ec:6c:77:56,-36
2016/08/20 09:07:49,ac:fd:ec:6c:77:56,-37
2016/08/20 09:07:49,ac:fd:ec:6c:77:56,-38
2016/08/20 09:07:50,06:2b:c8:9c:57:d8,-30
2016/08/20 09:07:50,06:2b:c8:9c:57:d8,-32
2016/08/20 09:07:50,06:2b:c8:9c:57:d8,-32
2016/08/20 09:07:50,62:91:7d:de:93:41,-43
2016/08/20 09:07:50,62:91:7d:de:93:41,-44
2016/08/20 09:07:50,78:f8:82:bb:f7:79,-27
2016/08/20 09:07:50,78:f8:82:bb:f7:79,-28
2016/08/20 09:07:50,78:f8:82:bb:f7:79,-28
2016/08/20 09:07:50,78:f8:82:bb:f7:79,-29
2016/08/20 09:07:50,78:f8:82:bb:f7:79,-30
2016/08/20 09:07:50,78:f8:82:bb:f7:79,-30
2016/08/20 09:07:50,78:f8:82:bb:f7:79,-30
2016/08/20 09:07:50,a8:9f:ba:4a:77:57,-40
2016/08/20 09:07:50,a8:9f:ba:4a:77:57,-41
2016/08/20 09:07:50,a8:9f:ba:4a:77:57,-42
2016/08/20 09:07:51,1c:99:4c:b9:64:83,-39
2016/08/20 09:07:51,1c:99:4c:b9:64:83,-40
2016/08/20 09:07:51,70:3e:ac:52:a9:1e,-39
2016/08/20 09:07:51,70:3e:ac:52:a9:1e,-40
2016/08/20 09:07:51,70:3e:ac:52:a9:1e,-41
2016/08/20 09:07:52,34:23:ba:a2:50:8e,-35
2016/08/20 09:07:52,34:23:ba:a2:50:8e,-35
2016/08/20 09:07:52,34:23:ba:a2:50:8e,-36
2016/08/20 09:07:52,34:23:ba:a2:50:8e,-36
2016/08/20 09:07:52,34:23:ba:a2:50:8e,-37
2016/08/20 09:07:52,34:23:ba:a2:50:8e,-41
2016/08/20 09:07:52,34:23:ba:a2:50:8e,-41
2016/08/20 09:07:52,34:23:ba:a2:50:8e,-41
2016/08/20 09:07:52,34:23:ba:a2:50:8e,-42
2016/08/20 09:07:52,5a:7b:5f:78:61:36,-42
2016/08/20 09:07:52,62:b2:a4:7a:99:5f,-44
2016/08/20 09:07:52,62:b2:a4:7a:99:5f,-46
2016/08/20 09:07:52,72:2a:be:b6:a0:d2,-43
2016/08/20 09:07:53,1c:99:4c:fb:9b:77,-35
2016/08/20 09:07:53,1c:99:4c:fb:9b:77,-35
2016/08/20 09:07:53,1c:99:4c:fb:9b:77,-36
2016/08/20 09:07:53,60:e3:ac:f2:5a:6c,-41
2016/08/20 09:07:53,60:e3:ac:f2:5a:6c,-42
2016/08/20 09:07:53,60:e3:ac:f2:5a:6c,-42
2016/08/20 09:07:53,60:e3:ac:f2:5a:6c,-44
2016/08/20 09:07:53,60:e3:ac:f2:5a:6c,-44
2016/08/20 09:07:53,8e:72:fe:63:5f:6a,-19
2016/08/20 09:07:53,8e:72:fe:63:5f:6a,-21
2016/08/20 09:07:53,8e:72:fe:63:5f:6a,-21
2016/08/20 09:07:53,92:f7:4b:c5:f4:f6,-44
2016/08/20 09:07:53,a6:90:69:c4:92:23,-45
2016/08/20 09:07:53,e8:50:8b:14:90:a2,-35
2016/08/20 09:07:54,e8:50:8b:14:90:a2,-41
2016/08/20 09:07:54,e8:50:8b:14:90:a2,-41
2016/08/20 09:07:55,2e:e5:7b:dd:ef:28,-40
2016/08/20 09:07:55,78:4b:87:f0:13:f6,-35
